PC1,PC2,PC3,PC4,PC5,PLAYER,TEAM,kCLUSTER
-0.45929766266498184,2.6386816838735156,-0.5231505904583059,1.4287000640725172,0.5026681399885908,Julius Randle,NYK,1
-1.1527014586009419,1.4761690736002124,-0.8042952789528776,-1.0157272173805467,0.20491729291753064,Brandon Ingram,NOP,2
-1.7703283019803069,1.8578668122752098,1.2056930241750814,-2.345884325574459,-0.4427775636729394,Shai Gilgeous-Alexander,OKC,2
0.5518523604543804,2.277766280012958,-1.7728885493602233,2.8134077175097465,2.341675603495428,Nikola Vucevic,CHI,1
-1.1246627313000455,1.7008349548920831,-0.4408175300785925,0.277129394916569,-0.033496396598766486,Paul George,LAC,2
-1.4809212068351671,0.9113454649829558,-0.8496420356951865,-0.954680332806302,0.7688115834884207,CJ McCollum,POR,2
-0.3155349928770509,1.2161356820432625,-1.3143899955928502,-0.9941771810588911,-0.22236265421121,Jerami Grant,DET,2
-1.478353440861972,2.6788228348313234,2.2809583326714415,0.5795971911274368,0.02942370545244213,Russell Westbrook,WAS,2
1.0892162526137081,2.3412120199280437,-0.4872330473768635,1.3461022643123899,2.028567815854522,Anthony Davis,LAL,1
-1.3826411413207236,1.7290483562165344,0.9415365435969968,-1.6197272782044,0.7547903967866338,DeMar DeRozan,SAS,2
-0.7539111288737803,2.3600836964751943,1.6589965524639088,0.447088451488384,-0.4191828552215507,Jimmy Butler,MIA,2
-0.2744333518224436,1.8884647610410088,0.06284498868094472,0.13327704314077357,-0.07040583452738843,Pascal Siakam,TOR,2
-1.344193918136124,1.0563581186998199,-0.249939042984701,-0.4145944607214999,-0.35109050654052304,Jamal Murray,DEN,2
-1.4616785561723604,1.1112217514119325,-0.1068221345660922,-0.4449102779491254,-0.48889724924190925,Malcolm Brogdon,IND,2
1.1331527463520725,1.4271411082970575,-1.2250994834592532,-0.12597409330039006,-0.24183919979384588,Christian Wood,HOU,1
-1.3454177775719562,1.2065322571290182,0.5757364325210863,-1.4472473153323286,0.27680865024708357,John Wall,HOU,2
-1.214664271029304,0.5239691380207342,-0.8690657100265681,0.11003803622693363,-1.2140030328808733,Terry Rozier,CHA,2
-0.9832939808936679,1.236211285121643,-0.4785966012130093,-0.19052876356451456,0.3609137204655988,Khris Middleton,MIL,2
1.0068393256536572,2.7289185699316345,0.3182345749431192,2.5012860229289586,-0.10359666962270968,Domantas Sabonis,IND,1
-1.1680902552298698,1.213069526696291,0.2852182168370969,-1.4215005350116756,-1.0256425611100586,Caris LeVert,IND,2
1.1418077000848914,1.4831945528623904,-1.901751488168541,0.7676445708758382,1.5887277447935881,Kristaps Porzingis,DAL,1
-1.1550060862731404,0.8216779767129444,0.19199199375181616,-0.4199417221051488,-1.0439852648812293,Victor Oladipo,MIA,2
-0.598293195966088,1.0700235425305562,-0.8607551613223884,-0.1197696177812477,-1.1336997158487432,Gordon Hayward,CHA,2
-1.8374934698209568,0.9479273393253973,0.5298596488355731,1.0341333206004941,-1.7489016679859621,Fred VanVleet,TOR,2
-0.5055713111595901,0.09044571227842256,-2.044908639249244,-0.666529282709807,-1.1684820142969654,Malik Beasley,MIN,4
-0.3148282391260191,1.4572163946315124,-0.5512497787142929,0.436435091622589,0.5184635971278942,Tobias Harris,PHI,1
-0.6856172670315167,0.7346168443757466,-0.53706762958124,-1.6535277401604167,-1.16206930796911,Anthony Edwards,MIN,2
-1.6664460199481752,0.6068855579386949,0.27771990563017873,-0.30399130262166885,0.2077358176926364,Kemba Walker,OKC,2
-1.3132762795938968,1.417426897679738,1.3172062251281922,-1.2304839692179699,-1.239096932182625,Ja Morant,MEM,2
0.5688575766604992,0.5122995670750929,-2.2621396655255723,0.04299191398118564,-0.30275934481245503,Michael Porter Jr.,DEN,4
-1.2627181608723195,0.8405575270068171,-0.2604503156087659,-1.3472440823724707,0.37669792630019583,D'Angelo Russell,MIN,2
0.8237310510676543,2.1305212187046534,-0.060416033034365726,1.4973952877807222,0.8784305086758328,Bam Adebayo,MIA,1
-0.7019692458299445,0.336447128827651,-1.4797563172309693,-0.8731364963528608,-1.3119557950488452,Norman Powell,POR,2
-0.17109990696164668,0.9159438936192619,-0.9840950441479092,-0.20937462875720916,-1.0343207045647422,Andrew Wiggins,GSW,2
-1.00759939164883,0.6553277473489291,-0.7458715034589596,-1.007954659583846,-0.061319961208490786,Jordan Clarkson,UTA,2
-1.064719700462044,0.16066307547064876,-0.5287936471283997,-0.90321608048336,0.3443045728667364,Eric Gordon,HOU,4
-1.0501896077850568,1.0809747992075511,0.8676288100279813,0.21694834757448728,-0.5200035004707008,Jrue Holiday,MIL,2
1.2447404807275497,1.1923078407603975,-1.4784167369970576,0.49607820426005456,-0.1847248581417114,John Collins,ATL,1
-0.46228641486934374,0.6551839097280013,-0.7569691163577171,-0.24470911522751432,-1.2313600532526758,RJ Barrett,NYK,2
-1.7123350612246464,0.5614640304833746,0.6784632922302151,-0.2132703762135986,-1.2360630337334761,Darius Garland,CLE,2
-1.4615240711763193,1.1055436324060692,0.5063304059752439,1.1452558304295934,-0.9471442642868656,Kyle Lowry,TOR,2
-0.5752340746123157,0.2586062126830197,-0.9280945628129448,-0.35116980144989773,-1.4316826284946793,Dillon Brooks,MEM,5
-0.6952392167528574,0.5206660260412561,-1.2082712708751848,-0.8948816418881262,-0.8005263303960726,Evan Fournier,BOS,2
1.9287732719887265,2.005627620295091,-0.6389274919072477,0.8368575993553727,1.3850860197415282,Jonas Valanciunas,MEM,1
-0.4283197670304503,0.6121365886095327,-1.9486242120219484,-0.27571597671481257,-0.24937078166908705,Bojan Bogdanovic,UTA,4
-0.32373605770049274,0.16120362082552986,-2.1451716322555434,-1.0571196329167876,0.2922329455316224,Tim Hardaway Jr.,DAL,4
-1.1742798991244294,0.757477790053368,0.9206166746516058,-1.5940756326056478,-1.0514411356727447,Kevin Porter Jr.,HOU,2
-0.9489319034479119,0.10868676324764699,-1.4317397873506519,0.6666778202279663,-1.3672390674975052,Buddy Hield,SAC,5
-2.1220833627212388,1.5235740209306432,1.4706277936277028,0.7281067941153135,1.890909552690487,Chris Paul,PHX,6
-1.0306468763651495,0.16134830780437034,-1.066224894296872,1.0504123829382133,-0.7664593869192996,Bogdan Bogdanovic,ATL,5
-1.8222378917271393,0.8096568868937846,0.5523094232482424,0.8165575031582386,-0.30663151119091053,Mike Conley,UTA,2
-0.10021085050535772,0.9181098188532553,-0.6764501246048458,0.18280219934019504,-0.3875788188670027,Harrison Barnes,SAC,5
0.023734890831294306,0.48101394360927047,-0.8511762443811949,1.1333572937486511,-1.15577250701767,OG Anunoby,TOR,5
-1.1332675826102634,0.8556870763543031,1.0373309272360123,-0.3868347661690786,-1.4805598499146426,LaMelo Ball,CHA,2
-0.9665341681013496,0.8338890927003796,1.0199710179741666,0.45273987832610163,-0.6587771928339624,Dejounte Murray,SAS,2
-0.685977411277582,0.006783942128991259,-0.9871948199863032,-1.129040979698551,0.5852728080381127,Terrence Ross,ORL,4
0.4686083695146977,0.24150503375773136,-1.120734757232827,-0.5860381068814589,-1.7763990193539854,Kelly Oubre Jr.,GSW,5
-1.4913813321680212,0.8755308384944883,1.2722967821798354,0.4615094921037797,-1.158777067667893,Dennis Schroder,LAL,2
-0.843459506939151,0.32635679428500086,-0.35173951114554336,0.6147318900425776,-1.0815907963143683,Derrick White,SAS,5
-0.6792258253055113,-0.33066120873680527,-1.6389003720814554,-1.086895470717228,0.08092208002762852,Gary Trent Jr.,TOR,4
2.5072341750462255,1.4244981818994633,1.276306707598712,0.324998515390008,-1.0681644699715702,Clint Capela,ATL,3
-0.8685753203990539,0.19794589296890527,-0.2507823491418194,-0.39226252259918554,-0.5699817714189986,Tyler Herro,MIA,2
-1.3032349346423369,0.3556328814980865,-0.024696039999257898,0.239880640344852,-0.7969009666711322,Coby White,CHI,2
0.039363344092886964,0.6884243307022274,-1.206741096093769,-0.5322667337671211,-0.09159480521207357,De'Andre Hunter,ATL,4
2.0885520808829283,1.930030635249754,1.746614827595103,0.39224053683603594,0.30026129158443754,Andre Drummond,LAL,3
-1.6227717043490604,-0.02002726214177245,-0.2634976999601285,1.0977442870986098,-0.03782945679604707,Devonte' Graham,CHA,5
-1.2331098400959095,0.5325498847788143,0.7007402108685615,-0.28692322564649037,1.2952174947576567,Derrick Rose,NYK,6
-0.9669942536462027,0.16444413636103955,-0.13760544521132137,1.3395470824894402,-1.489020563525615,Lonzo Ball,NOP,5
-0.7923686585972016,-0.10562040847197621,-0.7818494042343415,0.1610255993497596,-0.6539900711444354,Kendrick Nunn,MIA,5
2.0445413809661552,1.62532697958314,-0.07463581922611895,0.9434750386610822,0.6156417651038121,Deandre Ayton,PHX,1
1.2196916419948167,0.75533033207481,-0.9236592560316215,-0.9276197710298146,-0.8966194700619954,Jaren Jackson Jr.,MEM,4
1.1449217677346735,0.30845846295465873,-0.5726317097873209,0.46182131781961805,-1.2176920748214175,Thomas Bryant,WAS,5
2.518455113433397,1.708476643958874,0.8339729956478971,0.39593525077254477,-1.291609809716957,Rudy Gobert,UTA,3
-0.3644630631238261,1.3725037435796177,1.7380634773683412,1.2832159056240666,-0.8163521760953201,Ben Simmons,PHI,2
1.79634831953395,1.2930522306415526,-0.6574730601141535,0.2503987579673128,-0.5929558503659226,Richaun Holmes,SAC,3
0.35581384627543405,0.5251232280832049,-0.4043600101666462,1.7682848422468005,1.6249300364472858,Al Horford,BOS,1
1.2448194313908116,0.35925972296069086,-0.8582612075536356,-1.1359037135055026,0.17822448477756053,Marvin Bagley III,SAC,4
-0.36823492394481444,-0.3364907113991426,-2.152880411985606,1.0645864738928918,-1.3390556820370942,Joe Harris,BKN,5
-0.5701130141396392,-0.0952682361013103,-0.5462898642639302,-0.2062783019307047,-1.193078411906759,Luguentz Dort,OKC,5
0.5156989878853833,0.4255496615395035,-0.9962573804634656,-0.15473783688699347,-0.8195056820314762,Rui Hachimura,WAS,5
0.14427833925665318,0.3364457106292158,-0.29132399572028495,-1.012942861441575,-1.1386257768548285,Darius Bazley,OKC,4
1.276573118956953,0.529508236337161,-1.3196399075247245,-0.26415969910462384,-0.28529790429458,Chris Boucher,TOR,4
0.6305111543325129,0.1369174704708275,-1.8961520531323328,-0.06055466117063459,0.0384518894102814,Lauri Markkanen,CHI,4
0.310292204002072,-0.33338813096584075,-1.9372650746187796,-1.1556869855338963,-0.875003843842739,Doug McDermott,IND,4
0.7527714633524745,0.7354194404788116,-1.8048069751705158,0.8763583231522494,2.5738288752413707,LaMarcus Aldridge,BKN,1
0.44193790690228457,0.7027253606949933,-0.623973044426504,1.1947857730592395,-0.7238016178416548,Kelly Olynyk,HOU,5
1.7204915022680018,1.1591987065356646,0.3623716502056791,-0.6755086969591607,0.8292926404801773,Montrezl Harrell,LAL,3
-0.13773290592943302,-0.17677734941869563,-1.2534435982791086,0.9104263946795634,-1.558916451370045,Mikal Bridges,PHX,5
-0.9844399064690063,0.32566057136764104,0.2934167672340544,0.526554600061046,0.31204126751627137,Goran Dragic,MIA,6
0.11514734623077082,0.19872802120184693,-1.9973672648146819,0.34946306611429306,1.5064939647564148,Marcus Morris Sr.,LAC,1
-0.04918482255871931,0.45765950970173763,-1.6057168825346022,-0.8733070218061835,2.875865199479761,Carmelo Anthony,POR,1
-0.07105816399197107,0.26926235603041826,-0.08837503958527995,-0.6220254284453057,-0.6968237515613762,Josh Jackson,DET,4
0.2994694074752435,0.5687497644014312,-2.02733609496096,-0.5745243801377423,1.873519449461301,Danilo Gallinari,ATL,1
-0.7551197434887278,-0.6314267869294246,-2.0114702612641664,1.7778107321796681,-1.4605463316174936,Duncan Robinson,MIA,5
-0.7966832126048992,0.7165275013285254,0.7360349186995745,1.382911821021605,-0.6634065989394213,Marcus Smart,BOS,5
-1.5569308806534603,-0.06853859551120095,0.6494178677788168,0.4139933011110703,-0.4627496524945739,Tyrese Haliburton,SAC,6
-0.9144518075168506,0.11883849856920357,0.2365816264587472,-0.5884364394959086,-0.21255751598849246,Shake Milton,PHI,2
0.5842036823776375,0.6995877452065494,-0.5630858960603091,1.7494290823730916,-1.0931022938214314,P.J. Washington,CHA,5
-0.6617689199440968,0.4701037621702375,0.834125914554529,-1.8313486032776751,-0.05343318430198928,Cole Anthony,ORL,2
0.08650958949539654,-0.0899038075972417,-0.7790830873215256,0.6692349655101485,-0.5680489909298809,Kyle Kuzma,LAL,5
2.094857501581649,1.2703826381991545,0.2586466685594054,0.15752651717211705,-0.13877407274061973,Jarrett Allen,CLE,3
0.3504353568456434,0.1581243657506513,-0.6294288197048449,-1.190263765381872,-0.9155624662485675,Keldon Johnson,SAS,4
0.23156902804079477,0.3185699250137796,-0.6387442421751744,0.6162517901429734,-1.1134015035833607,Miles Bridges,CHA,5
-0.6788055097272274,0.14086315617284498,-0.5215926733407906,-0.08219182058889808,1.1792181707446199,Alec Burks,NYK,4
-0.4522577173454015,0.201946829312508,-0.37752238206906685,0.05191407652079818,-0.34957671540613067,Will Barton,DEN,5
-0.9977247288922608,0.11137229090456408,0.39246223324780616,-0.24519807313393618,1.1283378037033542,Jalen Brunson,DAL,6
1.425124073434885,0.8001626816447058,-1.3483014800339441,0.44057669616913636,-1.7196534909944037,Myles Turner,IND,5
-1.1362960965267321,-0.28158659922799667,-1.1869968772536874,0.7632035195719303,0.8170665654958766,Seth Curry,PHI,5
-0.29615156704508977,0.37565629475264833,0.027965211780405633,0.24002044261239242,-0.5501026500593872,Kyle Anderson,MEM,5
0.25029725193734914,0.7475091645177606,0.2202963544653376,0.3308811215664549,0.6264357789942219,Aaron Gordon,DEN,1
1.26394235658807,0.4985330666230813,-1.7886330911326764,-0.34901562282988763,0.3287834543202502,Brook Lopez,MIL,4
-0.04934902613249318,-0.1703604999909896,-1.8919261325440384,-0.3454687465488009,-0.20345590931649082,Saddiq Bey,DET,4
-1.065825491632554,-0.14599178727265105,0.13107941083216756,0.23208809431112304,-0.7116397771900633,Eric Bledsoe,NOP,5
0.36855843141936157,0.4502808164411409,-0.9695025258810285,0.9562943340260412,1.9445351194959803,Kevin Love,CLE,1
-0.6858827033727491,-0.03659463012984832,-0.03724674772847204,0.11443808818860418,-0.6144675965906516,Josh Richardson,DAL,5
0.7409671774950175,0.9441528849390722,1.3871789021905736,1.7913535805865515,0.6777901845007622,Thaddeus Young,CHI,1
-1.5165385239407068,0.11400026303189782,0.1159277402357845,1.8407788879930698,-0.0020968906264746093,Joe Ingles,UTA,5
-0.6996814617549988,-0.5230479746282597,-0.9557343658837085,-0.7894713595979802,0.33615852912131694,Jordan Poole,GSW,4
-0.7238119045548455,-0.11329164012771034,-0.4195448960066781,0.7113748224975066,-1.1118667697501445,Kevin Huerter,ATL,5
-0.5823112917395649,-0.45520602851924585,-0.8483201282127365,-1.1289490120641479,0.4090610344043658,Malik Monk,CHA,4
0.23127535671202695,0.10830106881860666,0.06732132176277242,-1.4913085233728498,-0.6375465426310875,Hamidou Diallo,DET,4
-0.271744593816607,-0.9896153121765289,-2.039333840043526,0.8552826654782675,-0.734827550165912,Davis Bertans,WAS,5
1.4737508037650975,0.13428349142980767,-0.5203375536537227,-0.8775794385364154,-0.7053177772698448,James Wiseman,GSW,3
1.3508344760535669,1.1859848889973368,0.31548423980398316,0.910329638821324,0.42998355591624937,Jusuf Nurkic,POR,1
0.9117888257371096,0.2450617994295869,-0.9163065891982242,0.2635429566136014,0.47432635983187554,Bobby Portis,MIL,4
-1.1089791477328002,-0.3854649039713931,0.15652555457901587,-0.5832521874827173,0.9875989966040056,Immanuel Quickley,NYK,6
0.10574098346020167,0.023616516797845984,-0.9341390662045139,0.13246427695425722,1.4231978611279361,Rudy Gay,SAS,1
-1.1416509800113785,0.1205392891900481,0.5950769591280756,-0.9545125205195507,1.6103518013138605,Lou Williams,ATL,6
0.38699832636694753,0.4065290231450881,0.26750350582039634,0.6448467025395619,-1.3935024007775842,Jae'Sean Tate,HOU,5
-0.05221826028015499,-0.31371292398498046,-0.6357978615595022,-1.4010278379843981,-1.4900161746371907,Cam Reddish,ATL,4
1.6115939251728586,1.0100610583872625,0.07133020873837341,0.24771163049829847,-0.10290831444943815,Wendell Carter Jr.,ORL,3
1.329533757200374,0.22707865715986209,-0.7049118087894627,-0.8525361490445879,-0.3748048903621688,Naz Reid,MIN,4
2.02651044524512,1.0655744175009632,0.4832302258171116,-0.47607526241860887,0.6282678565922658,Enes Freedom,POR,3
-0.4322237859468925,-0.8257053262836475,-1.1517034339072176,0.023994575564778034,-0.13277029997615597,Armoni Brooks,HOU,4
-0.7068201671759803,-0.7077044040525802,-0.6603879640679402,-0.4378136678429666,0.22314280911757212,Lonnie Walker IV,SAS,4
1.1750899138502164,0.5201815480779686,-0.5833079749803998,0.9580526015340899,1.5591771630388769,Serge Ibaka,LAC,1
-0.6115132733836803,-0.4240460882468843,0.01152253030202123,-0.5108750800379668,-0.7533000475558492,Nickeil Alexander-Walker,NOP,4
0.23618014660817815,-0.02360883249417949,-1.51467865095807,-0.19999767593432366,0.5873293562989088,Jeff Green,BKN,4
0.14891698100366524,0.5773167142787972,-0.2546855044774331,0.7601657220120533,1.7358009582924716,Blake Griffin,BKN,1
-0.38791859320119415,-0.15422030597357325,-0.24684120728101455,-1.7619117329387557,-0.16785129516426744,Dwayne Bacon,ORL,4
-0.6216334098678579,-0.7849436143895873,-1.781585902097091,1.569832704921871,-0.25092166014839257,Reggie Bullock,NYK,5
0.5936335785588502,-0.15272193248583452,-1.338263654371585,-0.0226918525957596,-1.70939626428691,Oshae Brissett,IND,5
-1.3097240288026712,-0.8803994809501661,-0.7655073881256238,0.39070757549876406,0.8248626057594597,Patty Mills,SAS,6
-0.9797900748931326,-0.3139626345014112,0.14618195301398149,-0.01908437438265095,0.7855413644554712,Ty Jerome,OKC,6
-0.752886152677917,-0.22143335675168266,-0.08921276237504923,0.7050485027956577,0.6886146365777054,Reggie Jackson,LAC,6
-0.8211245596618312,-0.8107420962252347,-0.6107878591436127,0.33227144265131536,-0.11923073926915652,Grayson Allen,MEM,5
-0.32573328541518043,-0.5865932455517273,-1.2213786745100101,1.2331671957125685,-1.3265234727084314,Justin Holiday,IND,5
-0.4930853948415187,-0.3010295099433759,0.07037862250588758,1.1082812048999202,-1.0241482474602739,Donte DiVincenzo,MIL,5
-0.5715692171081859,-0.44247201416307674,0.014786630537532498,0.21506166581623737,-0.9308190742817114,Cedi Osman,CLE,5
1.4911146407245548,1.2780286899162248,2.208109885699888,1.209608534353273,-0.5353304687058192,Mason Plumlee,DET,3
0.9081224481020711,-0.03687203811809322,0.050363341810780116,0.0721107258669931,-0.8906925752941383,Brandon Clarke,MEM,5
-1.1150692454471294,0.12280783479760635,1.3579486578702846,0.6727034663670862,-0.8457326092694334,Delon Wright,SAC,6
-1.1120138804184436,-0.3339453007154088,0.3724137714670001,0.3765554601059686,0.6181358930764111,Monte Morris,DEN,6
-0.44359727459549947,-0.11807386676227435,1.3067606945899444,-0.43396026599778526,0.07058922607128112,Elfrid Payton,NYK,6
-1.1452010775641148,-0.3454224715739722,1.093115890777011,0.2513688416168001,-0.6113250709767796,Theo Maledon,OKC,6
-0.2988864090324417,-0.10331015611379497,-0.5856246454855062,-0.5028423329433913,0.02311951861337829,Jeremy Lamb,IND,4
-0.08953630798852304,-0.2877631245018685,-1.0416442702693893,2.021551094497273,-0.01682233723347235,Jae Crowder,PHX,5
-0.46097036746553205,-1.126612678780799,-1.504588194498508,0.024033985290416716,1.0030227907130036,Bryn Forbes,MIL,4
-0.6564931916511665,-0.620608451090399,0.18943392810501675,0.140785780370722,-0.4736374183390824,Gary Harris,ORL,5
0.06159401232784217,-0.3965546926661475,-0.7564662741413272,1.7222470967927683,-0.8773533525111735,Dorian Finney-Smith,DAL,5
-0.14089631503717384,-0.78633461945154,-1.1273730973311946,-0.7919679191609961,0.4986057603316782,Frank Jackson,DET,4
-0.5878320085117258,-0.7670261295582215,-0.8100988847960258,1.4592127748251529,-1.0537530269053959,Kentavious Caldwell-Pope,LAL,5
0.6010227421580902,-0.5293809615094041,-1.5769767618535093,0.987234837305726,0.1635149571610792,Mike Muscala,OKC,5
0.02707989824871436,-0.4431601239078294,-0.5442174172665637,0.0077098496080034535,0.6618382320418487,Otto Porter Jr.,ORL,4
1.1909563374201804,0.24372379765677277,-0.5627215917851155,0.6634138849212523,-0.35840132791158164,Daniel Theis,CHI,5
0.003419344894017903,-0.13735477209816147,-0.21540147235574966,-0.2753929039604591,-1.6250433588148485,Isaac Okoro,CLE,5
-0.6590439766843202,-1.2459391843357095,-1.379408872104916,0.49323191768218877,0.6836053904691186,Wayne Ellington,DET,4
-0.2371418775064573,-0.8931958082839134,-1.0754670866771858,1.140029845790352,-0.3571921220563056,Cameron Johnson,PHX,5
0.5415386221748525,-0.04824639148071432,-0.3270239962331482,-1.133941170194473,0.8630849165437987,Eric Paschall,GSW,4
-0.05561089045214952,-0.277274896341055,-0.7741196587733812,-0.8371514624716301,0.3842568845592913,Taurean Prince,CLE,4
-0.22373088273010378,-0.5415595235321998,-1.0283774727772987,1.7066224904901506,-1.4121982941580289,Danny Green,PHI,5
0.13445944143432312,-0.410039940322602,-0.7059554971597065,1.2279107486624747,-0.2889098933883158,Trevor Ariza,MIA,5
1.4014613218126473,0.385180869531394,0.8827755873258533,-0.05972450571521208,-0.6447529326335671,Cody Zeller,CHA,3
0.43704432273084187,0.4133898746611754,0.5705842334492046,2.549235335411688,-0.6947950116120444,Larry Nance Jr.,CLE,5
0.9872683708285583,-0.19824951543550526,-0.540937264506337,-0.809724480810896,-0.9223547633498889,Kenyon Martin Jr.,HOU,4
-0.5642862782651692,-0.9399215354285382,-1.258419111001097,0.12356372701590976,-0.5349717115093863,Landry Shamet,BKN,5
0.04437822222299281,-0.13459838039775726,-0.23076572143992635,0.7496413573573574,-0.5187799363842465,Josh Hart,NOP,5
0.24442194641746548,-0.3204708198961042,-0.5326110871901004,-0.35258348783363386,-1.1175906540678062,Patrick Williams,CHI,5
0.538633683893935,-0.45634695036712186,-0.2855421871309459,-1.2019517595039744,-1.0883401409022364,David Nwaba,HOU,4
-0.4084980835956716,-0.90721014961194,-1.0435453874758096,0.2741315438494733,-0.5082125518942855,Desmond Bane,MEM,5
-0.5351968597038088,-0.9006059158133164,-0.9570287308374084,-0.07367354821446978,-0.19487792444779783,Furkan Korkmaz,PHI,4
-0.6317890854729623,-0.43552402179782534,0.2531156398547985,0.8013893919050831,-0.4408753649167072,De'Anthony Melton,MEM,5
1.6986910247317186,0.26053807733747103,-0.03412374147202268,-0.5699193497349442,0.7874396145069027,Robin Lopez,WAS,3
1.9603771373829246,0.770024731340842,0.4031502275646361,0.012409780781788374,0.0464508201054881,Ivica Zubac,LAC,3
-0.3393279107566084,-0.7213444531279353,-0.3838541255180123,-1.4741088165806608,0.6263507593158157,Jaylen Nowell,MIN,4
-0.5876143999806777,-0.006861127534550246,1.0656101188547673,-0.6201926039603661,-0.40011617240215164,Talen Horton-Tucker,LAL,6
0.6318233288362941,0.14379133830203603,-0.15921525924528773,0.6647034261897624,1.0117002579435868,Paul Millsap,DEN,1
0.7033857614092502,0.4482111135531882,-0.12427189099746537,0.93666317415031,1.9596272250876636,DeMarcus Cousins,LAC,1
-0.3571687524356468,-0.08879610758165463,1.6300161479054607,-0.26969137120966125,-0.29532187981458496,Michael Carter-Williams,ORL,6
0.6362689030735184,-0.34898415174876973,0.5971109082778475,0.266105153898883,-1.2919712830598047,Bruce Brown,BKN,5
-0.21767613810743353,-0.5734192288289124,-0.11598513148148666,-0.18535328673643614,-1.4130394527914891,Danuel House Jr.,HOU,5
0.7815596442539691,0.12305218361651092,-0.5503803433815808,0.6444669675218098,0.7538943886637991,Dario Saric,PHX,1
0.5908435392789391,0.09334511067721508,0.5210549751735669,-0.4058449323815586,-1.1794124473775154,Isaiah Roby,OKC,3
-0.3953683529695644,-0.8482346348159742,-0.5072546859327963,-0.27135287717311957,-0.4691539582591069,Terence Davis,SAC,4
-0.6341399193922163,-0.4254450925696934,-0.13808681286306343,-0.5116851087901225,-0.41475015138902,Raul Neto,WAS,4
-0.622539241003594,-0.4840193393615402,0.4880408251598779,0.26929516947794857,1.1049541507434073,George Hill,PHI,6
-1.412095784418038,0.0631870085939718,2.7682042234295126,1.385744434455405,-0.9281760194858256,T.J. McConnell,IND,6
2.2193009600838836,0.6182952398878682,0.5811167712604972,-2.6791849897449374,-0.6269710271158951,Moses Brown,BOS,3
1.8434552489962122,0.5101339777763412,1.735878334967588,1.0076651844011655,-1.4113370769933207,Jakob Poeltl,SAS,3
-1.4527895486299196,-0.11062419620919527,1.5113681807989077,1.0821469548048583,-0.5671873895167834,Ricky Rubio,MIN,6
0.16246352827556806,-0.08330355931947184,-0.6645816485009914,2.1505192890278497,-1.3491947733853866,Robert Covington,POR,5
-0.6659324010245103,-0.9606541478933924,-0.3598196985993595,-0.2545274162547529,-0.34868308344037446,Svi Mykhailiuk,OKC,4
-1.1329368657351224,-0.3582703018432137,0.7236763075159959,0.20946553713666427,1.6398532829036094,Cameron Payne,PHX,6
